,ID,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month,LIMIT_BAL
0,18366,23,3426,11581,10713,4272,4285,16542,2,1,-1,-1,-1,-1,0,-1,11615,10739,4272,13,16687,952,2,0,20000
0,15670,29,0,0,1865,-3,-3,3677,1,2,-2,-2,-2,-2,-2,-2,0,1865,0,0,3680,0,1,0,210000
0,14219,30,2290,2290,2292,3365,1567,1707,2,1,-1,-1,-1,-1,-1,-1,2290,2292,3365,1567,1707,1707,2,0,140000
0,14393,41,7866,8788,8498,9155,8864,9215,1,1,3,2,2,2,2,0,1200,0,800,0,500,900,1,1,80000
0,74,37,0,0,3155,0,2359,0,1,2,1,-2,-1,-1,-1,-1,0,3155,0,2359,0,0,2,0,290000
0,17137,24,90141,91948,94067,96604,97706,121027,3,2,0,0,0,0,0,0,4200,4500,5000,3600,25000,5000,2,1,130000
0,21212,45,142001,135291,138084,100574,40066,38765,2,1,0,0,0,0,0,0,5084,6399,5000,2000,1615,2000,1,0,250000
0,5303,29,917,2917,0,3708,3503,9097,2,2,-1,0,0,-1,2,0,2000,0,3708,0,5693,170,2,0,90000
0,12336,26,206714,197252,140440,122678,120215,112973,2,2,0,0,0,0,0,0,7868,5000,5004,4500,3950,3800,1,0,210000
0,28010,28,3470,0,0,0,0,0,1,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2,0,150000
0,969,27,42784,41009,44267,47149,48497,14774,2,1,0,0,0,-1,0,0,3000,5000,10000,3011,2011,2011,2,0,20000
0,14905,40,42790,43899,45172,46121,95432,50984,1,2,0,0,0,0,0,0,1800,2000,2000,2332,5000,1000,2,0,180000
0,21555,22,19759,19973,22058,24598,26564,27521,2,2,0,0,0,0,0,0,3000,3500,3000,2500,2000,3000,2,0,30000
0,19382,37,18255,17664,20667,20042,20408,22073,2,1,1,2,2,2,0,0,0,3300,0,1000,2000,0,2,0,90000
0,25512,24,19167,18925,18340,18317,18747,19328,1,2,0,0,0,0,0,0,1585,1700,1570,1000,1000,1000,2,0,20000
0,21477,28,3558,4725,2980,3234,0,0,3,1,0,0,0,0,0,-2,2000,1000,2234,0,0,0,2,0,150000
0,18813,27,208,208,208,208,208,208,2,2,-1,-1,-1,-1,-1,-1,208,208,208,208,208,208,2,1,260000
0,20818,45,390,390,390,390,0,780,2,1,-1,-1,-1,-1,-1,-1,390,390,390,0,780,0,1,0,30000
0,28616,35,91518,76621,78265,82808,83869,85191,3,1,0,0,0,0,0,0,3000,4000,8000,4000,3500,3600,2,0,100000
0,8575,32,0,0,0,0,0,0,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,150000
0,10528,40,636,6732,0,3692,0,1957,1,1,-1,-1,-2,-2,-2,-2,6732,0,3692,0,1957,0,2,1,290000
0,20153,45,243952,224426,193708,163477,139993,133197,2,1,0,0,0,0,0,0,15521,10005,7000,5500,5000,4000,2,0,260000
0,25097,53,13561,13050,390,18280,2880,1600,3,2,-1,0,-1,-1,-1,-1,1105,390,18280,2880,1600,0,1,1,20000
0,23464,46,189,2249,3551,6180,0,0,2,2,-1,-1,-1,0,0,-2,2249,3551,5000,0,0,0,2,1,20000
0,7731,53,4794,3848,4682,4521,4165,4809,3,1,-1,-1,-1,-1,-1,-1,4000,5000,5000,4200,4810,4763,2,0,50000
0,18299,31,3028,1431,1818,4192,6066,1616,1,2,1,-2,-2,-1,-1,-1,1473,1818,4192,6066,1616,2512,2,0,200000
0,2125,42,320982,322788,272799,117867,117518,119718,1,2,2,0,0,0,0,0,12618,11127,4327,4261,4150,4153,1,1,350000
0,9110,48,10608,34470,11888,27114,3501,12511,2,1,-2,-2,-2,-2,-2,-2,34470,11890,27114,3501,12511,5797,2,0,290000
0,16183,31,18038,26669,11709,14168,9084,0,1,2,0,0,-1,0,0,0,10047,11909,5000,16,0,0,2,0,170000
0,18756,29,25370,18078,21245,36737,37071,24930,1,2,-2,-1,-1,0,0,0,21250,23005,35012,25000,24000,24000,2,0,300000
0,16313,38,139001,141453,132415,130305,79775,74462,2,2,0,0,0,0,0,0,4826,8000,3100,3000,5417,0,2,0,140000
0,13275,23,34997,36030,36740,37469,38254,39014,2,2,0,0,0,0,0,0,1900,1610,1339,1387,1395,1452,2,1,50000
0,19285,32,34640,35757,37175,38254,39017,39834,1,2,2,0,0,0,0,0,2000,2000,1700,1400,1446,1500,2,1,70000
0,27062,33,0,870,390,11,1011,381,2,2,1,-1,0,-1,0,0,870,300,11,1000,300,500,1,0,130000
0,23272,49,3950,0,0,1085,445,145,4,1,-1,-1,-2,-2,-2,-1,0,0,1085,447,145,247,2,0,290000
0,23238,42,4131,24255,7838,7139,-320,-320,1,2,-1,-1,-1,-1,-1,-2,24255,7862,7146,0,0,32000,2,0,210000
0,17951,43,94529,92126,94772,92368,101837,103764,2,1,2,3,2,2,2,2,0,5000,0,12000,3700,0,1,1,200000
0,3506,27,30585,30138,0,0,0,0,1,2,-1,0,0,-2,-2,-2,6000,0,0,0,0,0,2,0,150000
0,9021,42,37772,38862,39914,40559,41953,42210,2,1,0,0,0,0,0,0,2000,2000,1610,2200,1600,1600,2,0,170000
0,18155,32,27995,28977,29366,29553,27677,16364,3,2,0,0,0,0,0,0,1456,2000,1400,554,327,0,1,0,30000
0,23044,33,699,0,26808,0,0,0,1,2,-1,-1,-2,-2,-2,-2,0,26808,0,0,0,0,2,1,160000
0,15015,39,335938,328323,321091,274957,268891,262570,2,2,0,0,0,0,0,0,14000,13014,30000,12000,10000,9040,1,0,410000
0,23857,31,90226,90378,27831,28790,29087,28941,1,2,2,0,0,0,0,0,2500,1500,1443,1100,1042,2000,1,1,90000
0,5245,31,160843,153543,157871,143690,134386,138038,1,2,0,0,0,0,0,0,6000,7225,5000,5000,5900,4992,2,0,160000
0,1024,35,9918,10971,11817,17865,18239,14527,1,1,-1,0,0,0,0,0,1219,1165,7865,592,807,679,2,0,200000
0,6467,49,0,0,0,0,0,0,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,210000
0,4988,24,26239,17824,17615,17956,18091,18259,2,2,0,0,0,0,0,0,1300,5869,1000,795,1000,1000,2,0,50000
0,16637,29,13229,14237,15580,16304,17059,18056,2,2,0,0,0,0,0,0,1233,1576,1300,1000,1400,0,1,1,20000
0,10566,24,57147,58104,58311,58828,58945,57918,2,2,-1,0,0,0,0,0,3000,3000,2500,2100,4000,2100,2,0,60000
0,12531,24,13408,97396,92990,93960,96724,91539,1,2,-1,-1,0,0,0,0,97396,4070,3225,4137,3100,2300,2,0,140000
0,27518,53,712,712,862,862,862,862,3,1,-1,-1,-1,2,0,0,712,862,712,712,712,712,1,0,70000
0,18364,34,156526,160926,162960,165645,168386,129230,2,2,0,0,0,0,0,0,7500,6116,5600,5000,5000,5000,2,0,170000
0,7995,23,694,650,687,620,0,627,2,2,-1,-1,-1,-1,-1,-1,656,687,620,0,627,3620,2,1,100000
0,7823,25,19508,19633,19685,18887,19073,20208,2,2,0,0,0,0,0,0,2000,2000,1000,2000,3003,3007,2,0,70000
0,14418,30,1919,7381,2691,1781,7123,1470,1,2,-1,-1,-1,-1,-1,-1,7389,2691,1781,7123,1470,37546,2,0,400000
0,22903,27,2381,28048,25900,22964,21878,13715,1,2,-1,-1,0,0,0,0,28100,1743,1200,2000,2000,0,2,0,180000
0,20936,39,23257,22938,21583,22453,21618,19525,3,1,0,0,0,0,0,0,1333,1500,1274,700,700,688,1,0,50000
0,19657,33,5640,1570,0,3198,3198,5198,1,2,-1,2,2,-1,0,0,0,0,3198,0,2000,3348,2,0,100000
0,14355,43,20251,19637,19539,20080,18855,20130,2,2,1,2,0,0,0,0,0,2000,841,696,1600,0,1,1,20000
0,13771,32,846,810,1198,6081,4203,3044,1,1,-1,-1,-1,-1,-1,-1,864,1198,6081,4203,3044,0,2,0,200000
0,27375,34,19569,2700,0,0,0,0,1,2,0,0,0,-2,-2,-2,1000,0,0,0,0,0,1,1,20000
0,6315,28,132880,133904,134552,135151,136327,136647,1,2,0,0,0,0,0,0,6400,7000,5000,5200,5100,5000,1,0,140000
0,6788,31,40167,41518,43023,44005,45294,46387,1,2,0,0,0,0,0,0,2000,2500,2000,2000,2000,2000,2,0,210000
0,18646,27,78933,78244,81584,78795,79402,80385,2,2,0,0,0,2,0,0,3400,6900,0,2800,3100,3000,2,0,80000
0,4549,44,47463,41059,35722,29492,23522,16815,2,1,0,0,0,0,0,0,3000,4000,3000,3000,2000,2000,2,0,250000
0,8024,31,275178,280535,82455,83359,85171,87046,5,1,0,0,0,0,0,0,7500,3500,2500,2500,2600,3000,1,0,360000
0,12550,26,0,0,0,0,0,0,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,313,1,0,70000
0,1462,36,24466,28255,27507,27952,31136,30486,1,2,0,0,2,0,0,2,4500,0,1200,3800,0,1500,1,0,120000
0,15589,50,62782,66114,69436,72560,76169,77988,1,1,0,0,0,0,0,0,5000,5000,5000,5000,3000,5000,1,0,180000
0,28808,35,335,0,312,7736,7278,7278,3,1,-1,-1,-1,-1,0,0,0,312,7736,0,0,1470,2,0,160000
0,28665,27,10415,10099,11545,12928,12581,10787,2,1,1,2,0,0,2,0,0,1617,2000,0,270,1000,2,0,60000
0,20204,37,14394,35392,20000,0,0,0,2,2,-2,-2,-2,-2,-2,-2,36291,20000,0,0,0,0,2,0,100000
0,8913,34,1181,1394,1413,1382,1201,820,3,2,0,-1,0,0,0,0,1394,1200,1150,1000,800,2000,2,0,230000
0,4262,50,27284,29001,28201,28763,29383,28987,2,2,0,0,2,0,0,0,4664,0,994,1047,1412,756,2,0,30000
0,944,24,1200,1200,1200,1200,600,300,2,2,2,2,5,5,4,3,0,0,0,0,0,0,2,1,80000
0,4772,40,193048,193926,198233,200350,200390,19959,1,2,0,0,0,0,0,-1,6410,6342,4007,4008,19959,1000,1,0,200000
0,20764,44,77009,92353,223085,278999,207007,66516,2,1,-2,-1,-1,0,0,0,94064,223792,85184,4803,1189,222429,1,0,500000
0,5354,39,-7,4422,367,3287,0,0,2,1,1,-2,-2,-1,-1,-2,4429,367,3691,0,0,0,1,0,150000
0,27442,38,0,780,780,390,390,390,2,2,1,-1,3,2,-1,-1,1560,0,0,390,390,540,1,1,300000
0,5731,37,1149,1420,1253,190,13390,9902,2,3,-1,-1,-1,-1,-1,0,1424,1256,190,13400,30,16447,2,0,50000
0,22161,29,164437,140536,124802,80088,25283,12358,2,2,0,0,0,0,0,0,5100,6001,3500,705,3000,2300,2,0,300000
0,26496,52,262,738,0,0,1858,45,1,1,-1,-1,-1,-2,-1,-1,738,0,0,1858,45,3667,2,0,210000
0,19892,41,34578,495,502,944,5814,965,3,1,-2,-2,-2,-2,-2,-2,495,502,950,5820,965,1028,2,0,230000
0,8290,31,0,0,0,960,960,1185,1,2,-2,-2,-2,-2,-2,-2,0,0,960,0,1185,379,2,0,100000
0,23209,40,58783,59881,136994,118268,110476,111802,5,1,0,0,0,0,0,0,3100,80000,5000,4000,4100,5000,2,0,190000
0,10676,42,12111,12911,13990,14356,14657,15013,2,1,0,0,0,0,0,0,1300,1300,600,532,600,494,1,1,50000
0,1362,29,14943,2888,0,0,0,0,1,2,-1,-1,-1,-2,-2,-2,2888,0,0,0,0,0,2,0,140000
0,359,24,83755,77431,79044,80631,82333,84462,4,2,0,0,0,0,0,0,3000,2900,2900,3000,3500,4000,2,0,110000
0,25764,38,2500,0,0,0,0,0,1,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,320000
0,3349,44,57076,58358,58992,62696,64148,62965,3,2,2,0,0,0,2,2,2800,2200,4700,2600,0,4400,1,0,80000
0,21936,27,136276,139504,140262,138958,136898,141634,2,2,0,0,0,0,0,0,7000,6000,7000,5000,10700,4600,2,0,140000
0,10537,25,300,300,300,1126,826,676,2,2,2,2,2,2,3,2,0,0,828,0,0,31496,2,0,30000
0,11037,33,18139,17559,18662,21345,20721,20836,2,1,1,2,0,0,3,2,0,1400,3000,0,600,0,1,1,20000
0,12301,28,0,0,641,658,2019,0,2,2,-2,-2,-2,-2,-2,-2,0,641,658,2019,0,0,2,0,80000
0,14168,28,1215,1042,1042,1004,1612,622,2,2,-1,-1,-1,-1,-1,-1,1042,1042,1004,1650,622,622,2,1,100000
0,4415,39,325,2770,2247,1930,80392,78638,1,1,-1,-1,2,0,-1,0,2770,0,8,80408,3142,2720,1,0,350000
0,29315,26,44781,46033,47289,47462,18204,18322,2,2,0,0,0,0,0,0,2000,2000,2000,2000,3314,1000,1,0,50000
0,6156,24,165,165,165,323,158,-1027,1,2,-1,-1,-1,-1,2,2,165,165,323,0,0,5527,2,1,30000
0,3847,25,3638,4401,5297,4340,3105,5053,2,2,0,0,0,0,0,0,1130,1026,125,1500,2000,14,2,0,30000
0,10544,39,23912,23242,25451,24743,25263,25763,2,1,-1,2,2,2,0,0,0,2600,0,918,921,1127,2,0,50000
0,17473,29,24822,25824,26605,27920,28358,29000,2,2,0,0,0,0,0,0,1720,1500,1762,1200,1250,3200,2,0,80000
0,29576,38,58190,59615,60379,56921,18050,18385,2,2,2,0,0,0,0,0,3000,3100,1409,631,1000,664,1,1,60000
0,4031,26,98542,82569,87486,84536,76008,69865,2,2,0,0,0,0,0,0,3326,8003,2745,2689,2896,2731,2,0,100000
0,19639,29,262621,167331,169625,104501,102700,103824,4,2,0,0,0,0,0,0,24298,7068,8015,10053,15000,9507,2,0,340000
0,19445,23,30335,29546,29826,29997,29789,29967,3,2,1,2,0,0,0,0,0,2000,1500,1000,2000,0,2,0,30000
0,11221,58,50456,51400,0,0,0,10400,3,1,0,0,0,-2,-2,-1,2400,0,0,0,10400,0,1,0,50000
0,6576,23,11564,13063,14337,15596,15204,17149,2,2,0,0,0,0,2,2,2000,1500,1500,0,2200,0,2,1,20000
0,27527,53,0,0,4070,3825,3825,0,2,3,1,-2,-1,2,0,0,0,4070,0,0,0,0,1,1,30000
0,19575,43,93359,95376,98954,101512,106708,109639,3,1,0,0,0,0,0,0,3404,4954,4512,6708,4639,4793,2,0,190000
0,22167,27,356,1472,736,736,736,736,1,2,-1,-1,2,-1,-1,-1,1536,0,736,736,736,736,2,0,170000
0,10247,35,95757,76696,77720,79430,81098,82791,2,1,0,0,0,0,0,0,3400,2900,3000,3100,3200,7300,1,0,180000
0,15808,25,196909,176261,174573,174488,172747,126494,2,2,0,0,0,0,0,0,6285,5897,5895,7747,6509,11234,2,0,280000
0,19988,48,500,7081,1460,6213,6040,1155,1,1,1,-1,-1,-1,-1,0,7081,1460,6213,7195,0,878,2,0,490000
0,9611,31,4213,5897,2365,5004,5531,3567,3,2,-1,-1,-1,-1,-1,-1,5914,2378,5019,5547,3576,5138,1,0,150000
0,15794,23,45995,44955,20264,20614,20877,21535,2,2,0,0,0,0,0,0,2400,1700,1403,1000,1000,1000,2,0,60000
0,3281,39,729,0,236,766,227,0,1,2,-1,-1,-1,-1,-1,-1,0,236,800,227,0,0,2,0,300000
0,20292,52,6658,2598,1138,6730,3595,2915,1,1,-2,-2,-2,-2,-2,-2,2610,1240,6763,3613,2930,47183,2,0,360000
0,10443,37,36664,22228,39330,39880,78787,52790,1,2,0,0,0,0,0,0,1690,19342,15000,53787,22790,3217,1,0,260000
0,16307,33,30336,29965,28048,29775,27736,26956,2,2,0,0,0,0,0,0,3005,2000,3000,3000,2000,2000,2,0,30000
0,21362,70,12216,13724,15495,16232,16958,17685,2,1,0,0,0,0,0,0,1724,2000,1300,1000,1000,792,1,0,180000
0,17095,24,78737,63494,55284,42693,42541,34197,2,2,0,0,0,0,0,0,2300,2000,1535,1183,1500,2000,2,0,230000
0,29073,52,157018,135516,117895,86943,23433,20000,5,2,0,0,0,0,0,0,5000,5000,2200,500,1000,0,2,0,160000
0,27872,30,10915,3469,2316,58284,6877,5970,4,2,-1,-1,-1,-1,0,-1,3480,3016,58438,20,5987,2795,2,0,300000
0,22911,39,4201,0,0,0,0,0,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,360000
0,22336,29,113093,106321,107630,106354,79154,69988,1,2,1,2,0,0,0,0,3,4334,4250,2946,2506,2458,2,0,110000
0,19320,42,43045,43024,9821,600,53900,55000,2,1,0,0,0,-1,-1,0,1301,5098,600,53900,1100,10000,2,1,80000
0,28901,28,79161,81260,83055,85662,87458,86393,1,2,0,0,0,0,0,0,4000,4000,4000,4000,3300,5199,2,0,360000
0,23053,27,934,0,0,0,0,0,1,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2,1,120000
0,25445,28,19543,21788,19323,33146,39741,53516,1,2,0,0,-1,0,0,0,5110,19623,15000,7000,14122,20000,2,0,500000
0,4210,30,0,0,0,0,330982,355339,2,2,1,-2,-2,-2,-1,0,0,0,0,330982,30000,13174,2,0,480000
0,20019,42,437492,405442,381086,353074,330171,324386,2,2,0,0,0,0,0,0,14710,14200,12300,11200,11200,11200,2,0,520000
0,10761,24,520,0,0,0,0,0,2,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2,0,90000
0,6139,36,45260,46605,47317,48259,50245,50265,3,1,0,0,0,0,0,2,2075,1787,1729,2765,1000,2000,2,1,50000
0,215,27,296573,303320,307843,479978,305145,309959,2,2,2,2,2,2,0,0,13000,11001,0,10484,10838,10367,1,0,470000
0,15060,34,63580,64688,66566,56942,58986,61031,3,1,0,0,0,0,0,0,3000,3002,2500,3000,3000,2502,1,0,70000
0,24128,28,231357,233543,99033,237008,184695,185116,2,1,0,0,0,-1,0,0,10000,7000,237008,6488,6605,6800,1,0,230000
0,25065,50,0,8389,6375,1114,0,0,1,1,-2,-2,-2,-2,-2,-2,8389,6375,1114,0,0,0,1,0,480000
0,3881,51,18341,19847,6246,3872,11875,5290,3,2,-1,-1,-1,-1,-1,-1,19854,6279,3883,11883,5305,9998,1,0,300000
0,26329,34,85235,81462,59800,20650,127601,121774,2,2,0,0,0,0,-1,0,5000,3400,3000,127601,4600,5100,2,0,170000
0,21536,22,4536,0,0,0,0,0,1,2,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,50000
0,9748,43,103601,105282,83616,67825,66756,57075,2,2,0,0,0,0,0,0,5088,3098,5010,3038,4031,3000,1,0,100000
0,29101,52,650,2080,218,0,2355,0,3,1,-2,-2,-2,-2,-2,-2,2080,218,0,2355,0,0,2,0,320000
0,22114,31,277,19983,17685,36603,27886,7659,2,2,-1,-1,-1,-1,0,-1,19983,17725,36621,0,7847,43467,2,0,140000
0,14861,34,78489,76697,74847,79620,78257,79953,3,1,2,3,2,2,2,0,0,0,6000,0,3200,3000,2,0,80000
0,21490,30,1432,1094,665,582,472,746,1,2,-1,-1,-1,-1,-1,-1,1094,665,582,472,746,633,2,0,230000
0,21077,46,189724,193112,197039,200300,203018,199689,1,1,1,2,2,2,2,2,8000,8500,8000,7500,0,6622,1,1,230000
0,6814,29,62870,63992,64720,66031,67459,69171,1,2,0,0,0,0,0,0,2134,1600,1587,1700,2000,1900,2,0,70000
0,12077,25,100165,102327,101572,103062,83567,85098,2,2,0,0,0,0,0,0,5000,3500,3000,3000,3100,3100,2,0,150000
0,10307,54,88,-468,-1024,-1397,-1953,-825,3,1,-1,-1,-2,-2,-2,-2,0,0,1580,556,2047,7932,2,0,190000
0,17723,50,6350,0,0,0,0,0,1,1,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2,0,150000
0,9515,56,140630,142166,51334,51533,52233,53826,1,2,0,0,0,0,0,0,6100,2411,2000,2041,3000,1874,1,0,140000
0,9513,35,37342,39348,43806,48213,52585,56883,1,2,-1,0,0,0,0,0,2500,5000,5000,5000,5000,5000,2,0,470000
0,17840,26,51951,25360,6183,261,-91,-91,2,2,0,-1,-1,-1,-1,-2,25486,6213,262,0,0,18342,1,0,280000
0,10782,40,29311,30862,26614,15571,14971,15546,3,2,0,0,0,0,0,0,10000,5000,1500,800,2000,2000,2,0,50000
0,18781,29,1158,95,0,0,0,0,1,2,-1,-1,-2,-2,-2,-2,95,0,0,0,0,0,2,0,400000
0,8551,25,34645,36021,32128,27265,27133,26234,2,1,0,0,0,0,0,0,2000,1804,1100,1005,1504,1007,2,0,70000
0,5698,25,2576,2356,5978,2750,3641,1735,1,2,1,2,-1,-1,-1,-1,0,6000,2750,3641,1735,7290,2,1,130000
0,13415,34,40286,38008,9497,9124,7128,2745,1,2,1,2,-1,-1,0,0,14,9497,9124,2000,1200,1000,1,0,240000
0,13860,43,1875,2239,316,2681,3486,2296,2,1,-1,-1,-1,-1,-1,-1,2239,316,2681,3486,2296,3413,2,0,200000
0,10189,41,498,498,498,498,498,498,3,1,-1,-1,-1,-1,-1,-1,498,498,498,498,498,498,1,1,360000
0,23452,34,60707,59675,59690,59513,28494,29149,2,2,2,0,0,0,0,-1,2102,2922,1586,570,31110,1212,2,0,60000
0,14923,25,8880,9889,10087,9585,10082,10965,2,2,2,2,2,2,0,0,1500,700,0,1000,1400,0,1,0,20000
0,18076,47,49386,49693,51136,20171,19286,19292,3,1,2,0,0,0,0,0,1818,2261,1296,672,688,834,1,1,50000
0,29250,25,1650,1650,1650,1650,1650,1650,3,2,3,2,2,4,4,4,0,0,0,0,0,0,1,1,20000
0,25127,50,321279,316083,317219,296560,285912,268257,1,1,0,0,0,0,0,0,13000,13200,11000,10000,10000,15000,1,0,740000
0,9680,41,26948,16272,1000,0,0,0,3,1,-2,-2,-2,-2,-2,-2,5017,1103,0,0,0,0,1,0,50000
0,6368,37,-1279,-2329,2115,2329,850,0,2,1,1,-2,-1,0,0,0,0,4444,214,0,0,0,2,0,180000
0,6988,50,59853,24975,26000,26545,30966,30330,2,2,0,0,0,0,0,2,1500,1450,965,4864,0,1001,2,0,60000
0,14110,29,7965,3101,3126,7365,3245,828,2,2,0,0,-1,-1,0,-1,1000,3126,7365,0,828,8511,1,0,30000
0,11635,35,247280,250007,261236,223092,185522,170190,1,2,0,0,0,0,0,0,30000,29000,10000,8000,30000,48000,1,0,290000
0,29320,26,688,2384,696,696,1392,696,4,2,-1,-1,-1,-1,-1,0,2400,696,696,1392,0,696,1,0,280000
0,18852,30,28534,27805,27090,26361,26831,27552,2,1,1,5,4,3,2,2,0,0,0,1200,1300,985,2,1,30000
0,25201,22,7568,8580,8944,8985,9301,9365,2,2,2,0,0,0,0,0,1300,1300,1300,602,350,500,2,0,10000
0,8355,42,164824,132485,120267,117453,115778,117411,2,1,0,0,0,0,0,0,6107,6000,4500,4500,4500,4500,1,0,170000
0,8409,30,50545,49502,46418,19980,19751,20477,3,1,0,0,0,0,0,0,2603,1621,1000,1000,1204,1000,1,1,50000
0,23346,33,10486,32539,10644,7780,19099,4281,1,1,-2,-2,-2,-2,-2,-2,32648,11000,7823,19215,4281,8190,2,0,500000
0,1838,40,274558,256910,229566,148812,53157,47998,2,1,0,0,0,0,0,0,10700,11014,5800,1820,2000,2000,2,1,290000
0,9219,47,396,396,396,396,396,396,2,1,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,2,1,500000
0,20815,37,49531,45612,0,245863,250472,251024,1,2,-1,-1,-1,-1,0,0,45612,0,245863,5009,5040,0,1,0,180000
0,23904,22,18306,18977,19328,19035,19262,12308,3,2,0,0,0,0,0,2,1287,1462,1522,1165,0,1000,1,0,20000
0,24248,30,47755,15484,-41,0,67942,53947,2,1,0,0,0,-2,-1,0,1525,0,41,109332,2400,2000,1,0,110000
0,799,48,15355,17949,18158,18365,17932,18147,1,2,2,2,2,2,2,0,3164,800,800,0,662,3000,2,0,100000
0,6514,41,780,390,390,780,390,390,1,1,-1,2,-1,-1,0,-1,0,390,780,0,390,390,2,0,140000
0,24836,39,396,396,396,396,396,846,1,1,-1,-1,-1,-1,-1,-1,396,396,396,396,846,396,1,0,360000
0,23662,39,5907,2615,1220,5357,4160,0,1,1,-1,-1,-1,-1,-1,-1,2637,1220,5357,4160,0,0,2,0,210000
0,6881,42,69470,70279,70207,30348,28320,28704,3,2,0,0,0,0,0,0,3085,2808,2455,1337,2000,882,2,0,70000
0,8170,39,2688,2688,2688,2688,2688,2688,1,1,-1,-1,-1,-1,-1,-1,2688,2688,2688,2688,2688,2688,1,0,240000
0,6179,37,-3,-3,1130,3525,0,2116,3,1,-2,-2,-1,-1,-2,-1,0,1133,3525,0,2116,7442,2,0,240000
0,26921,28,88506,58699,60252,62245,64202,66167,1,2,0,0,0,0,0,0,2200,2500,3000,3000,3000,3000,1,0,150000
0,6636,24,15166,14638,15582,17809,17385,18437,2,2,2,2,0,0,2,0,0,1500,2500,0,1500,1500,1,1,20000
0,6648,45,11569,11092,12900,12396,13692,13323,2,1,1,2,2,2,2,2,0,2000,0,1500,0,2000,1,0,160000
0,28109,37,744,744,744,744,1188,594,1,2,2,2,2,2,2,2,444,444,444,888,0,888,2,1,120000
0,26510,53,1453,961,159,720,3157,2336,3,1,-1,-1,-1,-1,-1,-1,961,159,720,3160,2336,1033,2,0,500000
0,16391,33,56038,54660,49907,44057,27510,28086,2,1,0,0,0,0,0,0,1911,1879,1500,1000,1019,1500,2,1,60000
0,7350,41,80140,80627,80668,49233,48737,48280,2,2,2,0,0,0,0,0,3253,3211,1691,1721,1800,1576,1,1,80000
0,12031,37,50581,47990,33276,28507,28709,29793,2,2,0,0,0,0,0,0,2020,2010,2000,2000,2000,2000,1,1,50000
0,4563,26,6666,6666,6666,6666,11862,12501,1,1,-1,-1,-1,-1,-1,0,6666,6666,6666,11862,7501,1000,2,0,200000
0,25915,33,-3,-3,-3,-3,-3,-3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,698,2,0,150000
0,29080,55,530,5332,5101,6201,2173,2803,2,1,-1,-1,2,0,-1,0,5101,6,2000,2173,2000,4500,2,0,400000
0,19471,31,20494,19867,21045,24681,23985,25099,2,1,1,2,0,0,2,0,0,1500,4000,0,1500,6000,2,0,30000
0,18783,29,3305,0,0,1298,359,6100,1,2,-1,-1,-2,-1,-1,-1,0,0,1298,359,6100,0,2,0,150000
0,23215,39,5119,20927,3702,3673,1883,384,1,2,-1,-1,-1,-1,0,-1,20965,3702,3673,0,384,0,2,0,210000
0,12214,28,557,1033,3667,2300,1132,2072,1,2,-1,-1,-1,-1,-1,-1,1033,3667,2300,1132,2072,2692,2,0,100000
0,17322,33,2229,3140,2740,107139,105188,104418,5,1,0,0,-1,-1,0,0,1000,2740,107139,4000,4000,4696,2,0,260000
0,22343,26,32126,10823,5248,32307,28492,1799,1,2,-1,-1,-2,-1,-1,-1,10884,5275,32563,29143,1809,11384,2,0,290000
0,5115,24,130780,121531,112378,93411,95559,94356,1,2,0,0,0,0,0,0,4700,4500,3300,3600,3900,3500,2,0,180000
0,9598,41,139184,141752,122164,111328,113890,116823,2,1,0,0,0,0,0,0,6411,6000,5000,4500,5000,4200,2,0,180000
0,19329,40,30755,31757,32808,35342,35965,36741,3,1,2,0,0,0,2,2,1815,1866,3400,1500,1500,1484,2,1,140000
0,22670,36,74500,64615,59862,42040,32591,21090,2,1,0,0,0,0,0,0,3508,10027,5008,5013,5008,2004,2,0,140000
0,2400,28,149814,184419,163036,159348,160198,104389,2,2,0,0,2,0,0,0,107000,0,5000,5000,6000,60000,1,0,260000
0,28273,31,-885,-885,18354,19064,19422,4390,3,2,-2,-2,-1,0,0,-1,20,21431,2300,558,4403,0,2,0,20000
0,22234,32,151307,143025,140984,85948,80069,77462,2,1,0,0,0,0,2,0,6000,6000,8009,0,3000,3000,2,0,180000
